iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
NLD,Netherlands,2015,0,,-24.035,-145.139,0,,1.222,11.793,4.476,291.291,-14.132,0.39,-0.626,3.806,224.675,514,35.721,21.63,13.112,22.778,128.083,2324.649,7561.898,,,110.23,4.934,39.375,92.468,47.273,0.093,4.077,5.82,4.934,0,13.685,1.109,7.55,1.19,57672.171,0.833,95.008,7.665,928.086,54793.107,5459.206,83.886,42.886,-1.136,34.888,-3.917,340.806,2790.938,20120.783,458.723,27082.453,0.084,-17.403,0.024,-0.05,0.235,5.473,13.89,16.114,17.762,1048.647,9.248,4.992,4.128,48.766,2879.064,3.699,-0.918,1.056,-0.096,10.316,240.701,609.073,5.28,-2.38,47.008,-11.196,459.196,343.62,27110.426,,,291.291,4.476,-2.245,1.277,-0.286,12.472,736.317,6507.853,16938000,976.851,807.945,12.415,12.34,3.936,4.223,38.449,2269.991,1.006,42.06,0.29,0.84,2.837,65.446,167.502,45302.804,6.849,29.455,1.955,4.346,19.099,445.736,1127.606
NLD,Netherlands,2016,0,,-3.458,-15.861,0,,1.771,17.3,4.262,288.826,-19.78,0.307,-0.753,3.053,179.777,491,31.91,-7.33,11.939,-9.389,118.695,2162.424,6989.844,,,115.074,4.905,36.72,96.337,53.896,0.1,3.96,5.721,4.905,0,14.777,1.602,8.17,1.185,58544.933,1.724,94.964,15.999,944.085,55596.553,5673.246,83.718,46.836,3.146,35.36,10.722,351.528,3173.917,20701.258,442.861,26079.822,0.087,6.975,0.025,0.016,0.252,5.894,14.821,16.282,18.737,1103.404,2.668,5.036,1.301,50.066,2948.38,3.441,-3.462,1.002,-0.357,9.959,233.202,586.496,4.972,3.194,47.665,14.666,473.862,336.904,27905.452,,,288.826,4.262,-1.104,1.241,-0.138,12.334,726.342,6776.649,16981000,994.152,870.202,12.841,4.312,4.034,1.658,40.107,2361.884,1.392,38.224,0.394,1.084,3.922,94.33,230.942,46165.177,7.1,7.579,2.067,1.448,20.547,481.153,1210.001
NLD,Netherlands,2017,0,,-13.003,-57.583,0,,-1.344,-13.362,3.926,270.216,55.572,0.484,1.697,4.749,279.026,459,26.7,-10.367,10.847,-12.306,106.389,1837.468,6250.454,,,117.137,4.599,31.276,96.298,59.394,0.061,3.402,5.629,4.599,0,17.437,2.208,10.569,,57622.291,-2.133,94.205,-20.135,923.95,54282.964,5657.605,82.21,50.705,2.884,36.875,10.139,361.667,3489.457,21248.279,385.278,22635.455,0.052,-39.648,0.015,-0.1,0.152,3.57,8.924,17.79,20.839,1224.31,13.527,5.795,6.772,56.839,3339.327,2.905,-14.59,0.867,-1.453,8.506,199.899,499.747,4.805,-3.792,46.482,-17.968,455.894,330.68,26784.232,,,270.216,3.926,-6.775,1.172,-0.836,11.498,675.541,6881.915,17021000,980.789,1024.411,14.886,20.508,4.928,8.225,48.332,2839.579,1.885,40.525,0.562,1.589,5.511,129.698,323.769,48799.874,9.023,28.593,2.694,5.875,26.422,620.928,1552.319
NLD,Netherlands,2018,0,,-16.172,-62.306,0,,-0.134,-1.315,3.983,267.012,53.262,0.743,2.53,7.279,426.664,441,24.02,-10.235,9.75,-10.889,95.5,1610.214,5597.894,,,114.365,4.555,27.47,91.966,58.359,0.072,3.515,6.137,4.555,0,18.884,3.693,10.564,,57413.458,-0.804,93.573,-7.426,916.524,53723.588,5390.724,80.414,51.029,-2.22,36.105,-8.028,353.639,3420.805,20729.143,322.972,18931.564,0.063,18.381,0.018,0.028,0.18,4.241,10.54,19.586,22.399,1312.959,10.751,6.427,6.111,62.949,3689.87,3.073,2.696,0.892,0.229,8.736,206.024,512.048,5.366,2.52,47.718,11.491,467.385,359.705,27396.552,,,267.012,3.983,-1.538,1.156,-0.177,11.321,663.628,6703.683,17060000,979.474,1106.935,16.512,12.168,5.535,5.881,54.214,3177.822,3.229,66.557,0.937,3.668,9.179,216.477,538.027,53224.694,9.237,-0.633,2.68,-0.167,26.255,619.206,1538.962
NLD,Netherlands,2019,0,,-13.026,-42.07,0,,-0.424,-4.148,4.769,339.132,15.815,0.864,1.151,8.43,493.071,382,14.572,-22.484,7.59,-21.472,74.028,1036.173,4329.873,,,121.568,5.798,17.715,94.943,71.448,0.074,3.91,5.779,5.798,0,22.715,5.32,11.523,,57046.584,-1.6,92.467,-14.665,901.859,52749.549,5553.19,78.099,58.772,4.182,37.775,14.789,368.428,4178.998,21549.296,280.903,16429.957,0.061,2.157,0.019,0.004,0.184,4.339,10.744,21.901,26.625,1557.286,16.707,7.533,10.517,73.466,4297.034,3.216,10.828,0.993,0.946,9.681,228.68,566.263,4.754,-1.708,47.103,-7.982,459.403,338.019,26870.38,,,339.132,4.769,23.215,1.43,2.628,13.95,815.918,7110.476,17097000,975.325,1328.605,18.685,17.655,6.54,9.571,63.785,3730.772,4.376,39.995,1.317,3.671,12.85,311.153,751.581,52672.504,9.479,8.064,2.909,2.117,28.372,673.982,1659.458
MKD,North Macedonia,2015,,,,,,,5.007,1.39,,,,0,0,0,0,,,-9.835,38.764,-1.232,11.297,,5433.637,,,5.646,,,,,1.865,0,,0.02,,2.029,0.023,0.121,1.023,14017.299,-1.862,82.376,-0.456,24.006,11546.871,,,,0.732,4.468,0.009,1.302,,626.242,,,33.035,53.656,16.191,1.648,4.718,897.159,2269.6,35.932,2.029,975.844,56.132,17.611,1.845,5.132,2468.654,0,,0,0,0,0,0,,7.211,39.144,0.767,11.407,,5486.993,,,9.725,0.358,,0.176,0.051,0.051,24.603,2715.798,2079000,29.142,975.844,35.932,56.132,17.611,1.845,5.132,2468.654,0.4,56.205,0.196,0.021,0.057,10.871,27.5,4860.422,2.139,69.96,1.048,0.126,0.306,58.089,146.951
MKD,North Macedonia,2016,,,,,,,3.755,1.094,,,,0,0,0,0,,,-9.811,33.696,-1.108,10.188,,4895.86,,,5.63,,,,,1.897,0,,0.036,,2.067,0.024,0.109,1.037,14529.675,4.301,82.809,1.032,25.038,12031.926,,,,57.251,6.771,0.745,2.047,,983.823,,,33.704,1.122,15.781,0.053,4.771,911.747,2292.856,36.709,2.067,993.062,1.26,17.188,0.065,5.197,2497.346,0,,0,0,0,0,0,,12.232,42.343,1.395,12.803,,6152.244,,,17.315,0.64,77.159,0.3,0.039,0.091,43.544,2705.193,2081000,30.236,993.062,36.709,1.26,17.188,0.065,5.197,2497.346,0.421,4.247,0.197,0.002,0.06,11.389,28.64,5152.966,1.945,-9.88,0.911,-0.03,0.275,52.611,132.305
MKD,North Macedonia,2017,,,,,,,-3.443,-1.041,,,,0,0,0,0,,,9.301,38.143,0.948,11.136,,5348.655,,,5.6,,,,,1.11,0,,0.052,,1.296,0.024,0.11,,14022.744,3.656,88.897,0.915,25.954,12465.775,,,,28.597,9.018,0.585,2.633,,1264.554,,,19.826,-41.827,9.507,-1.996,2.776,533.275,1333.189,23.143,1.296,622.508,-37.653,11.098,-1.957,3.24,1556.27,0,,0,0,0,0,0,,-4.825,41.736,-0.618,12.185,,5852.566,,,24.76,0.921,42.224,0.441,0.038,0.129,61.901,2689.825,2082000,29.195,622.508,23.143,-37.653,11.098,-1.957,3.24,1556.27,0.424,-0.374,0.203,0,0.059,11.408,28.519,5462.379,1.973,0.317,0.946,0.001,0.276,53.064,132.661
MKD,North Macedonia,2018,,,,,,,-0.524,-0.153,,,,0,0,0,0,,,-9.651,34.643,-1.075,10.061,,4830.128,,,5.607,,,,,1.791,0,,0.054,,1.966,0.023,0.097,,13942.511,-6.926,83.176,-1.798,24.156,11596.789,,,,-7.766,8.361,-0.204,2.428,,1165.787,,,31.948,60.4,15.33,1.677,4.452,859.994,2137.414,35.054,1.966,943.612,50.768,16.821,1.645,4.885,2345.237,0,,0,0,0,0,0,,-4.255,40.171,-0.518,11.667,,5600.874,,,25.948,0.964,4.234,0.463,0.005,0.134,64.491,2691.872,2083000,29.042,943.612,35.054,50.768,16.821,1.645,4.885,2345.237,0.406,-4.615,0.195,-0.003,0.057,10.94,27.19,6111.186,1.736,-12.411,0.833,-0.034,0.242,46.73,116.141
MKD,North Macedonia,2019,,,,,,,7.007,2.035,,,,0,0,0,0,,,22.04,39.51,2.217,12.279,,5894.691,,,5.87,,,,,1.164,0,,0.055,,1.344,0.023,0.102,,14919.496,14.873,89.289,3.593,27.749,13321.522,,,,16.434,9.098,0.399,2.827,,1357.372,,,19.825,-35.279,9.272,-1.571,2.882,558.653,1383.347,22.894,1.344,645.132,-31.884,10.707,-1.558,3.328,1597.488,0,,0,0,0,0,0,,8.366,40.681,0.976,12.643,,6069.458,,,26.454,0.939,1.572,0.439,0.002,0.136,65.505,2817.94,2083000,31.077,645.132,22.894,-31.884,10.707,-1.558,3.328,1597.488,0.396,1.55,0.185,0.001,0.058,11.151,27.612,6073.003,1.734,4.205,0.811,0.01,0.252,48.875,121.024
NOR,Norway,2015,0,,7.62,82.306,3.144,30.955,1.299,6.745,0.333,91.154,,0,0,0,0,,0,-10.377,1.684,-1.026,8.863,0,1704.373,,,142.256,0.474,0,2.607,2.607,136.662,0,0,0.474,0,139.649,0,2.513,1.329,101181.008,1.892,32.328,3.159,170.093,32710.201,501.273,1.832,1.832,4.84,8.571,2.082,45.096,501.273,8672.385,1162.385,223535.491,96.068,0.772,66.017,2.661,347.342,26281.154,66796.471,98.168,139.649,26855.577,0.962,67.356,3.377,354.386,68151.062,0,,0,0,0,0,0,0,1.844,22.073,2.103,116.134,0,22333.443,1015.584,195304.562,91.154,0.333,-1.366,0.123,-0.009,0.648,124.542,27356.85,5200000,526.141,26855.577,98.168,0.962,67.356,3.377,354.386,68151.062,0,14.83,0.006,0.004,0.034,0,6.519,74870.423,1.767,12.766,1.209,0.72,6.362,483.269,1223.53
NOR,Norway,2016,0,,-0.299,-3.478,3.063,31.112,1.063,5.591,0.288,80.937,,0,0,0,0,,0,2.68,1.711,0.237,9.1,0,1733.049,,,147.394,0.425,0,2.609,2.609,142.244,0,0,0.425,0,144.785,0,2.116,1.329,101263.059,-3.784,30.778,-6.437,163.656,31166.724,496.942,1.77,1.77,-3.043,8.223,-1.372,43.724,496.942,8326.826,1158.906,220702.052,96.506,3.112,67.356,10.81,358.152,27088.935,68206.449,98.23,144.785,27572.843,2.746,68.478,9.733,364.119,69342.7,0,,0,0,0,0,0,0,-4.565,20.844,-5.302,110.832,0,21106.85,1046.696,199332.696,80.937,0.288,-9.523,0.11,-0.062,0.586,111.588,28069.785,5251000,531.732,27572.843,98.23,2.746,68.478,9.733,364.119,69342.7,0,76.56,0.011,0.026,0.06,0,11.398,70907.468,1.436,-16.373,1.001,-1.042,5.321,402.971,1013.266
NOR,Norway,2017,0,,6.324,73.287,-1.621,-16.97,0.398,2.114,0.308,85.914,,0,0,0,0,,0,4.54,1.782,0.413,9.513,0,1796.331,,,147.529,0.455,0,2.571,2.571,141.651,0,0,0.455,0,144.958,0,2.852,,100801.799,0.904,30.933,1.479,165.135,31181.136,485.442,1.743,1.743,4.856,8.588,2.123,45.847,485.442,8656.971,1232.193,232664.89,96.016,-0.911,66.478,-3.264,354.888,26746.79,67010.533,98.257,144.958,27371.224,-0.403,67.931,-1.469,362.65,68476.147,0,,0,0,0,0,0,0,-0.954,20.563,-1.057,109.775,0,20727.834,1029.726,194434.575,85.914,0.308,-10.401,0.098,-0.061,0.525,99.131,27856.665,5296000,533.846,27371.224,98.257,-0.403,67.931,-1.469,362.65,68476.147,0,70.227,0.019,0.042,0.102,0,19.238,76183.664,1.933,34.1,1.337,1.814,7.135,538.52,1347.244
NOR,Norway,2018,0,,-1.568,-19.324,-6.244,-64.299,-0.915,-4.886,0.258,70.251,,0,0,0,0,,0,-2.342,1.756,-0.223,9.291,0,1740.453,,,145.081,0.375,0,2.626,2.626,138.202,0,0,0.375,0,142.455,0.002,3.876,,99093.421,2.113,31.878,3.489,168.624,31589.415,492.012,1.81,1.81,-2.223,8.475,-1.019,44.828,492.012,8397.956,1212.87,227214.242,95.258,-2.66,65.307,-9.441,345.446,25890.221,64714.577,98.19,142.455,26686.961,-1.888,67.264,-6.848,355.801,66654.425,0,,0,0,0,0,0,0,4.31,21.647,4.731,114.505,0,21451.006,965.426,180859.133,70.251,0.258,-3.346,0.096,-0.018,0.507,95.061,27178.973,5338000,528.961,26686.961,98.19,-1.888,67.264,-6.848,355.801,66654.425,0.001,107.735,0.04,0.11,0.212,0.375,39.649,82843.494,2.672,35.05,1.822,2.501,9.636,726.115,1805.138
NOR,Norway,2019,0,,-5.69,-69.015,-5.746,-55.477,-7.218,-38.179,0.34,83.473,,0,0,0,0,,0,0.619,1.905,0.057,9.348,0,1737.875,,,132.016,0.449,0,2.361,2.361,123.663,0,0,0.449,0,129.655,0.013,5.53,,91240.272,-4.158,32.93,-7.011,161.613,30045.173,438.981,1.789,1.789,0.247,9.157,0.111,44.939,438.981,8354.51,1143.855,212651.908,93.673,-10.214,63.198,-35.284,310.162,22989.939,57661.727,98.211,129.655,24103.86,-8.713,66.18,-31.002,324.799,60382.799,0,,0,0,0,0,0,0,-6.27,21.868,-7.179,107.326,0,19952.788,909.949,169166.871,83.473,0.34,27.116,0.131,0.138,0.645,119.916,24542.841,5379000,490.781,24103.86,98.211,-8.713,66.18,-31.002,324.799,60382.799,0.01,31.677,0.057,0.067,0.279,2.417,51.811,76518.169,4.189,42.312,2.794,4.077,13.713,1028.032,2549.345
POL,Poland,2015,-1.962,-12.326,-1.165,-0.505,0,,1.046,11.429,6.051,261.263,-6.225,0.694,-0.509,7.668,201.599,803,79.475,-1.565,51.255,-9.001,566.048,3431.64,14882.675,616.077,16198.051,164.226,9.937,130.519,141.542,6.387,1.832,0,4.636,9.937,0,22.684,0.057,10.858,1.133,29036.679,0.489,94.11,5.059,1039.331,27326.361,3721.466,86.187,3.889,0.501,15.483,0.852,170.988,167.929,4495.667,42.833,1126.164,1.116,-16.578,0.42,-0.921,4.635,48.173,121.852,13.813,22.684,596.415,10.855,5.89,6.37,65.05,1710.318,0,,0,0,0,0,0,2.823,4.569,27.372,13.208,302.295,121.897,7948.018,,,261.263,6.051,-1.004,2.276,-0.255,25.136,660.875,4317.881,38034000,1104.381,596.415,13.813,10.855,5.89,6.37,65.05,1710.318,0.034,709.439,0.013,0.126,0.144,1.489,3.791,12545.188,6.612,40.575,2.487,7.928,27.468,285.491,722.201
POL,Poland,2016,-1.69,-10.413,-3.536,-1.514,0,,4.402,48.616,4.791,209.441,-32.461,0.449,-2.489,5.179,136.319,794,78.466,1.7,49.928,9.622,575.67,3430.519,15153.595,605.664,15943.13,166.087,7.956,130.322,143.28,7.831,2.139,0,5.127,7.956,0,22.807,0.124,12.588,1.153,30350.815,4.92,94.576,51.13,1090.461,28704.653,3771.613,86.268,4.715,6.777,15.835,11.588,182.576,206.139,4806.03,41.318,1087.633,1.288,16.067,0.467,0.745,5.379,56.318,141.597,13.732,22.807,600.368,-3.865,5.424,-2.514,62.536,1646.162,0,,0,0,0,0,0,3.087,9.898,28.813,29.92,332.215,134.955,8745.029,,,209.441,4.791,-20.391,1.735,-5.126,20.01,526.737,4371.981,37989000,1152.997,600.368,13.732,-3.865,5.424,-2.514,62.536,1646.162,0.075,116.257,0.027,0.168,0.312,3.261,8.209,12369.893,7.579,15.247,2.746,4.188,31.656,331.348,833.3
POL,Poland,2017,-4.412,-26.721,-2.222,-0.918,0,,3.962,45.683,3.818,170.949,37.697,0.595,1.952,7.131,187.885,784,77.184,0.558,48.293,3.21,578.88,3455.814,15252.539,578.942,15254.186,169.929,6.488,131.159,145.807,10.035,2.56,0,4.614,6.488,0,24.122,0.165,14.909,,31583.28,3.74,94.374,40.783,1131.244,29806.454,3841.781,85.805,5.905,5.054,16.001,9.227,191.803,264.402,5053.711,40.4,1064.475,1.506,18.978,0.534,1.021,6.4,67.441,168.63,14.195,24.122,635.579,7.835,5.626,4.9,67.436,1776.826,0,,0,0,0,0,0,2.715,8.533,30.08,28.346,360.561,121.564,9500.204,,,170.949,3.818,-18.941,1.353,-3.79,16.22,427.371,4477.36,37953000,1198.68,635.579,14.195,7.835,5.626,4.9,67.436,1776.826,0.097,32.282,0.034,0.101,0.413,4.36,10.869,13819.834,8.774,17.741,3.109,5.616,37.273,392.829,982.071
POL,Poland,2018,-5.04,-29.18,-1.453,-0.587,0,,1.573,18.856,3.863,172.668,50.039,0.879,3.568,10.699,282.132,789,77.03,0.04,47.564,0.233,579.113,3442.934,15271.154,549.762,14497.188,169.497,6.548,130.563,147.88,12.634,1.97,0,4.683,6.548,0,21.617,0.3,12.799,,32106.322,1.5,94.306,16.97,1148.214,30278.314,3899.583,87.246,7.454,3.888,16.366,7.457,199.261,333.166,5254.489,39.813,1049.868,1.162,-23.497,0.402,-1.504,4.896,51.949,129.112,12.754,21.617,570.043,-4.464,5.291,-3.01,64.426,1698.895,0,,0,0,0,0,0,2.763,2.574,30.376,9.28,369.841,123.483,9752.672,,,172.668,3.863,0.335,1.337,0.054,16.274,429.151,4469.626,37922000,1217.536,570.043,12.754,-4.464,5.291,-3.01,64.426,1698.895,0.177,80.755,0.061,0.333,0.746,7.924,19.662,15504.366,7.551,-14.655,2.613,-5.462,31.81,337.503,838.838
POL,Poland,2019,-5.505,-30.264,0.119,0.047,0,,-2.426,-29.542,4.189,179.817,6.674,0.961,0.714,11.413,301.231,752,73.084,-8.364,44.67,-48.438,530.675,3136.993,14006.404,519.498,13711.421,162.627,6.813,118.854,138.123,14.53,1.928,0,4.738,6.813,0,24.505,0.725,15.039,,31355.418,-3.506,93.263,-40.252,1107.963,29243.099,3645.548,84.932,8.935,2.263,17.153,4.51,203.771,383.5,5378.242,39.86,1052.057,1.185,-1.178,0.407,-0.058,4.839,50.882,127.706,15.068,24.505,646.765,14,6.182,9.019,73.445,1938.471,0,,0,0,0,0,0,2.913,0.994,31.441,3.676,373.517,125.055,9858.453,,,179.817,4.189,11.789,1.531,1.918,18.193,480.173,4292.314,37888000,1187.994,646.765,15.068,14,6.182,9.019,73.445,1938.471,0.446,136.79,0.149,1.02,1.766,19.127,46.599,15694.594,9.248,17.053,3.134,5.424,37.235,396.939,982.762
PRT,Portugal,2015,0,,,,,,-0.573,-1.646,6.054,299.375,26.857,1.43,0.865,4.086,394.106,364,28.723,21.685,13.267,6.757,37.914,1420.428,3656.836,,,51.273,3.104,14.727,26.901,10.562,8.661,0,1.612,3.308,0.204,24.372,0.796,11.608,1.017,27562.39,7.925,76.995,16.156,220.026,21221.614,2594.59,52.466,20.6,16.818,16.866,6.939,48.199,1018.711,4648.792,,,16.891,-44.705,7.667,-17.713,21.909,835.311,2113.14,47.534,24.372,2350.677,-21.309,23.005,-17.803,65.741,6340.775,0,,0,0,0,0,0,3.143,1.872,46.861,2.461,133.913,155.45,12915.987,,,319.012,6.451,1.029,2.928,0.085,8.367,807.037,4945.266,10368000,285.767,2350.677,47.534,-21.309,23.005,-17.803,65.741,6340.775,1.553,26.159,0.705,0.418,2.014,76.79,194.26,19252.015,22.639,-4.73,10.276,-1.458,29.365,1119.564,2832.232
PRT,Portugal,2016,0,,,,,,5.268,15.055,5.192,297.351,-19.623,1.092,-0.802,3.284,318.059,296,21.355,-12.7,11.003,-4.815,33.099,1223.126,3205.404,,,59.142,3.07,12.63,26.832,12.582,15.723,0,1.62,3.242,0.172,32.31,0.871,12.474,1.056,29132.501,-1.644,71.939,-3.618,216.408,20957.595,2598.495,45.369,21.274,5.373,16.883,2.59,50.788,1218.478,4918.475,,,26.586,80.474,13.144,17.631,39.54,1522.693,3829.181,54.631,32.31,3129.003,28.404,28.061,18.673,84.414,8174.906,0,,0,0,0,0,0,2.739,-1.039,44.053,-1.392,132.521,156.891,12833.716,,,313.971,5.482,-2.562,2.71,-0.214,8.153,789.557,5727.499,10326000,300.822,3129.003,54.631,28.404,28.061,18.673,84.414,8174.906,1.472,2.635,0.687,0.053,2.067,84.312,200.19,19986.362,21.092,6.828,10.428,2.005,31.37,1208.028,3037.919
PRT,Portugal,2017,0,,,,,,-0.816,-2.455,5.581,312.984,-9.636,0.995,-0.316,2.968,288.444,353,25.419,14.09,12.656,4.664,37.763,1425.406,3670.195,,,57.697,3.22,14.666,35.124,18.895,5.897,0,1.563,3.437,0.217,22.573,0.992,12.248,,28998.655,10.423,80.091,22.556,238.964,23225.223,3413.727,60.876,32.748,24.822,21.247,12.607,63.395,1836.387,6161.425,,,10.22,-62.715,4.941,-24.798,14.743,573.125,1432.842,39.124,22.573,2193.92,-29.629,19.909,-25.011,59.403,5773.432,0,,0,0,0,0,0,2.709,3.989,46.187,5.286,137.807,151.935,13393.603,,,334.042,5.957,5.391,2.88,0.44,8.593,835.116,5607.647,10289000,298.367,2193.92,39.124,-29.629,19.909,-25.011,59.403,5773.432,1.719,19.971,0.831,0.413,2.48,96.37,241.034,21482.834,21.228,-2.389,10.263,-0.75,30.62,1190.383,2975.996
PRT,Portugal,2018,0,,,,,,0.265,0.791,5.404,307.707,10.709,1.098,0.318,3.286,320.361,310,20.558,-16.138,10.586,-6.094,31.669,1170.667,3087.804,,,58.401,3.156,12.006,28.999,15.612,12.393,0,1.381,3.386,0.23,29.402,1.006,12.617,,29169.073,-6.764,74.476,-16.165,222.8,21723.837,2827.526,49.655,26.732,-8.52,19.386,-5.401,57.994,1522.194,5654.626,,,21.221,108.929,10.296,16.059,30.801,1208.4,3003.251,50.345,29.402,2866.816,28.543,25.524,16.956,76.358,7445.236,0,,0,0,0,0,0,2.365,-3.388,44.504,-4.669,133.137,134.665,12981.406,,,330.171,5.798,-2.06,2.813,-0.177,8.416,820.544,5694.342,10256000,299.158,2866.816,50.345,28.543,25.524,16.956,76.358,7445.236,1.722,0.718,0.835,0.018,2.498,98.079,243.546,23573.299,21.603,2.41,10.482,0.738,31.358,1230.166,3057.534
PRT,Portugal,2019,0,,,,,,-3.166,-9.473,6.598,334.42,-1.416,1.118,-0.047,3.239,316.752,251,11.604,-49.431,5.528,-15.654,16.015,588.136,1566.059,,,51.827,3.42,6.014,24.036,16.834,9.211,0,1.187,3.65,0.23,27.792,1.241,13.69,,28328.318,-1.775,75.546,-3.954,218.846,21400.891,2350.458,46.377,32.481,5.685,21.158,3.297,61.291,1646.204,5993.597,,,17.772,-29.736,7.471,-9.159,21.642,900.739,2116.385,53.623,27.792,2717.737,-7.227,24.454,-5.518,70.84,6927.427,0,,0,0,0,0,0,2.291,6.312,48.86,8.403,141.54,116.118,13841.235,,,356.949,7.043,4.369,3.032,0.368,8.783,858.903,5068.195,10226000,289.685,2717.737,53.623,-7.227,24.454,-5.518,70.84,6927.427,2.394,26.398,1.09,0.659,3.157,121.33,308.74,23333.317,26.414,8.483,11.743,2.66,34.018,1338.718,3326.647
ROU,Romania,2015,5.908,3.057,0.225,0.229,-1.209,-0.569,0.478,1.795,0.793,26.251,,0,0,0,0,349,27.495,3.702,18.575,2.502,70.09,909.661,3517.673,54.8,2750.319,65.92,0.523,18.125,28.08,9.386,16.632,11.64,0.569,0.523,0,26.2,1.982,7.063,0.848,18937.68,-0.28,74.133,-0.785,279.727,14038.996,1409.3,42.597,14.238,-4.62,27.485,-5.023,103.708,471.066,5204.935,102.172,5127.846,25.231,-10.74,11.151,-5.063,42.078,834.734,2111.797,57.403,37.84,1899.129,2.434,25.37,2.275,95.731,4804.584,17.658,-0.898,7.804,-0.267,29.446,584.191,1477.865,0.864,1.666,28.073,1.736,105.929,28.572,5316.388,46.479,2332.713,26.256,0.794,3.145,0.351,0.04,1.326,66.529,3308.429,19925000,377.333,1314.939,39.745,3.987,17.567,2.541,66.285,3326.719,3.007,52.104,1.329,1.718,5.014,99.473,251.643,8951.736,10.714,48.636,4.735,5.847,17.868,354.476,896.749
ROU,Romania,2016,-10.113,-5.542,-11.397,-11.645,-5.021,-2.334,0.008,0.03,0.822,26.808,,0,0,0,0,309,24.585,-11.001,16.53,-7.711,62.379,802.233,3151.092,49.258,2488.289,64.595,0.531,15.881,26.34,9.655,18.028,11.286,0.804,0.531,0,26.969,1.82,6.59,0.923,19062.626,-0.532,73.733,-1.487,278.24,14055.363,1330.587,40.778,14.947,1.194,27.81,1.238,104.946,487.725,5301.384,90.528,4573.036,27.91,7.746,12.014,3.259,45.337,910.699,2290.196,59.222,38.255,1932.448,0.493,25.494,0.472,96.203,4859.743,17.472,-3.615,7.521,-1.064,28.382,570.115,1433.723,1.245,4.707,29.392,4.986,110.915,40.629,5602.887,44.145,2230.02,26.813,0.822,0.736,0.354,0.01,1.335,67.456,3263.035,19796000,377.364,1362.333,41.75,2.318,17.972,1.537,67.822,3426.021,2.817,-8.717,1.213,-0.437,4.577,91.925,231.205,9378.957,10.202,-7.249,4.392,-1.295,16.572,332.896,837.164
